,lng,lat,API_rejected
"Tartu maakond, Kambja vald, Sulu küla, Köörna",26.575177000000004,58.207428,
"Harju maakond, Tallinn, Haabersti linnaosa, Reha tn 37",24.6165318,59.42461519999999,
"Harju maakond, Keila linn, Nurmenuku tn 6",24.3864656,59.3223554,
"Harju maakond, Raasiku vald, Aruküla alevik, Tallinna mnt 24a",25.0817753,59.36496820000001,
"Harju maakond, Kiili vald, Sausti küla, Kalju tee 3",24.779847600000004,59.316202,
"Harju maakond, Harku vald, Muraste küla, Kolmiku tn 53",24.4572088,59.4635393,
"Harju maakond, Rae vald, Järveküla, Vana-Veski tee 18",24.8037652,59.38911390000001,
"Lääne-Viru maakond, Rakvere linn, Vee tn 21b",26.3660527,59.34037670000001,
"Põlva maakond, Põlva vald, Puuri küla, Lille tn 17",27.0446273,58.04881829999999,
"Harju maakond, Tallinn, Pirita linnaosa, Vabarna tee 79",24.8752007,59.49235549999999,
"Tartu maakond, Tartu linn, Kroonuaia tn 32a",26.7147257,58.3837755,
"Harju maakond, Saue vald, Tuula küla, Vahemetsa",24.4546099,59.2777559,
"Harju maakond, Rae vald, Peetri alevik, Aasa tn 2b",24.7919319,59.399777,
"Harju maakond, Saku vald, Saustinõmme küla, Nõmme tee 26",24.7509598,59.30596269999999,
"Järva maakond, Paide linn, Raja tn 3",25.538706,58.8805613,
"Harju maakond, Saku vald, Saustinõmme küla, Nõmme tee 28",24.75145310000001,59.30593169999999,
"Tartu maakond, Tartu linn, Lepa tn 18",26.7617225,58.3796144,
"Harju maakond, Tallinn, Nõmme linnaosa, Õuna tn 8",24.6736922,59.38743050000001,
"Rapla maakond, Juuru vald, Juuru alevik, Tallinna mnt 6c",24.969049,59.05822560000001,
"Harju maakond, Saku vald, Saku alevik, Pähklimäe tee 17",24.6334473,59.3008638,
"Tartu maakond, Ülenurme vald, Soinaste küla, Sõnajala tn 12",26.7715203,58.35286230000001,
"Tartu maakond, Ülenurme vald, Ülenurme alevik, Metsaääre tn 17a",26.7334202,58.32450120000001,
"Harju maakond, Keila vald, Kulna küla, Kadaka tee 20",24.3825484,59.3026665,
"Lääne maakond, Haapsalu linn, L. Koidula tn 11b",23.5437098,58.94531239999999,
"Harju maakond, Maardu linn, Saialille tee 10",24.925188,59.47154870000001,
"Harju maakond, Keila linn, Jõe tn 52a",24.41525,59.3049085,
"Harju maakond, Keila linn, Spordi tn 31",24.3919896,59.3115172,
"Harju maakond, Saue vald, Laagri alevik, Vanasilla tn 60d",24.63909060000001,59.348560000000006,
"Valga maakond, Otepää vald, Otepää linn, Nurme tn 18",26.47788460000001,58.066194,
"Rapla maakond, Kohila vald, Aespa alevik, Telfo tn 2",24.6607,59.20959999999999,
"Ida-Viru maakond, Toila vald, Toila alevik, Liiva tn 11",27.5071071,59.41919739999999,
"Harju maakond, Tallinn, Pirita linnaosa, Pojengi tee 77",24.8737755,59.49191479999999,
"Rapla maakond, Juuru vald, Juuru alevik // Rapla maakond, Juuru vald, Juuru alevik, Allika",24.9536702,59.060860700000006,
"Rapla maakond, Juuru vald, Pirgu küla, Jõekalda",24.815367,59.1108909,
"Tartu maakond, Luunja vald, Lohkva küla, Kraavi tee 3",26.8056455,58.3634655,
"Harju maakond, Harku vald, Muraste küla, Kiviaia tn 3",24.4512285,59.4569534,
"Tartu maakond, Luunja vald, Veibri küla, Uus-Veeriku tee 26/28",26.799288,58.354335,
"Tartu maakond, Tartu linn, Lootsi tn 27",26.6948665,58.40623460000001,
"Pärnu maakond, Sauga vald, Sauga alevik, Hirvela tn 20",24.5037287,58.429464,
"Harju maakond, Rae vald, Veskitaguse küla, Sõõru tee 6",24.9543426,59.32214210000001,
"Harju maakond, Saue vald, Hüüru küla, Kodasema tee 11",24.5306749,59.3788249,
"Harju maakond, Saue vald, Hüüru küla, Kadaka tee 9",24.5312774,59.3925696,
"Harju maakond, Tallinn, Haabersti linnaosa, Tirgu tn 4",24.5911382,59.45369010000001,
"Tartu maakond, Tartu linn, Hipodroomi tn 3c",26.773197600000003,58.34685309999999,
"Pärnu maakond, Sauga vald, Tammiste küla, Sinilille tn 12",24.5946,58.38199989999999,
"Harju maakond, Viimsi vald, Haabneeme alevik, Idapõllu tee 5",24.8287456,59.5137434,
"Võru maakond, Võru vald, Raudsepa küla, Kaasiku",27.005454,57.799618,
"Tartu maakond, Tartu vald, Kõrveküla alevik, Kubjaringi tn 11",26.7683177,58.4277173,
"Rapla maakond, Järvakandi vald, Järvakandi alev, Põllu tn 35",24.81396,58.768713700000006,
"Saare maakond, Kuressaare linn, Haigla tn 3",22.4735805,58.2502374,
"Harju maakond, Tallinn, Pirita linnaosa, Lodumetsa tee 20",24.8607693,59.4885764,
"Harju maakond, Tallinn, Haabersti linnaosa, Vaalu tn 15",24.6019887,59.4330498,
"Tartu maakond, Ülenurme vald, Ülenurme alevik, Männi tn 2",26.72505850000001,58.305262000000006,
"Harju maakond, Rae vald, Peetri alevik, Lepiku põik 5",24.8141279,59.393497,
"Tartu maakond, Haaslava vald, Haaslava küla, Uue-Kalda tn 11",26.8225025,58.3204428,
"Põlva maakond, Kanepi vald, Erastvere küla, Raa",26.7899649,57.977819,
"Harju maakond, Tallinn, Kristiine linnaosa, Mooni tn 83a",24.7063952,59.4185877,
"Rapla maakond, Kohila vald, Vilivere küla, Toome",24.6894459,59.21577089999999,
"Rapla maakond, Kaiu vald, Kaiu alevik, Kasvandu tee 19",25.0557827,59.0136463,
"Harju maakond, Rae vald, Aaviku küla, Erose",24.9171999,59.34719989999999,
"Harju maakond, Rae vald, Peetri alevik, Väike-Vägeva tee 1",24.8158819,59.3931444,
"Rapla maakond, Kehtna vald, Kehtna alevik, Viljandi mnt 2",24.8764109,58.9286911,
"Tartu maakond, Luunja vald, Lohkva küla, Metsasarve tee 2/1",26.7962909,58.372453,
"Rapla maakond, Kehtna vald, Kehtna alevik, Põllu tn 11",24.8624332,58.92703919999999,
"Rapla maakond, Kehtna vald, Lokuta küla, Posti",24.9254159,58.7976339,
"Rapla maakond, Kaiu vald, Tamsi küla, Kamarahansu",25.0930009,59.06895189999999,
"Rapla maakond, Kaiu vald, Kaiu alevik, Maisimäe tee 4",25.0516999,59.0143999,
"Rapla maakond, Juuru vald, Atla küla, Tõnu",25.0029119,59.054467,
"Rapla maakond, Juuru vald, Atla küla, Kõrtsimäe",25.0029119,59.054467,
"Pärnu maakond, Pärnu linn, Mõrra tn 8b",24.4606207,58.3877141,
"Harju maakond, Viimsi vald, Pärnamäe küla, Kraavi tee 6",24.8555022,59.49915260000001,
"Saare maakond, Kuressaare linn, Kotkapoja tn 6",22.4570623,58.24886389999999,
"Harju maakond, Viimsi vald, Haabneeme alevik, Heldri tee 14",24.8266551,59.51686309999999,
"Harju maakond, Harku vald, Muraste küla, Kivimurru tn 1",24.45363080000001,59.460510600000006,
"Pärnu maakond, Sauga vald, Sauga alevik, Hirvela tn 4",24.4994469,58.4258,
"Harju maakond, Tallinn, Pirita linnaosa, Ussilaka tee 15",24.8466845,59.4796608,
"Rapla maakond, Kaiu vald, Kuimetsa küla, Ristiku",25.12079,59.04137590000001,
"Rapla maakond, Kaiu vald, Kaiu alevik, Kaare tn 8",25.0534978,59.01458919999999,
"Rapla maakond, Kaiu vald, Kaiu alevik, Maisimäe põik 4",25.0516999,59.014399899999994,
"Rapla maakond, Kohila vald, Angerja küla, Vana-Väljamardi",24.8383619,59.17466899999999,
"Rapla maakond, Kohila vald, Masti küla, Hepneri",24.7325279,59.17329300000001,
"Rapla maakond, Kohila vald, Hageri alevik, Kohila tee 21",24.6618,59.16012760000001,
"Rapla maakond, Kohila vald, Loone küla, Kõrgenõmme",24.7813229,59.147468,
"Rapla maakond, Kohila vald, Kohila alev, Raadiku tn 8",24.7444466,59.1748186,
"Rapla maakond, Kehtna vald, Kaerepere küla, Tammiku",24.8348,58.965,
"Rapla maakond, Kohila vald, Prillimäe alevik, Sõpruse tn 1",24.7961023,59.1766983,
"Rapla maakond, Kohila vald, Kohila alev, Serva tn 6",24.7390928,59.173646,
"Rapla maakond, Kohila vald, Kohila alev, Lepa tn 1",24.7570152,59.1572075,
"Rapla maakond, Kohila vald, Kohila alev, Paju tn 10",24.7591563,59.156825100000006,
"Rapla maakond, Märjamaa vald, Märjamaa alev, Aasa tn 8",24.4370616,58.90496129999999,
"Rapla maakond, Märjamaa vald, Nõmmeotsa küla, Kruusiaugu",24.4957779,58.88728500000001,
"Rapla maakond, Kehtna vald, Lau küla, Tilguti",24.9724999,58.9786999,
"Rapla maakond, Kohila vald, Vilivere küla, Salu",24.6894459,59.21577089999999,
"Rapla maakond, Kohila vald, Angerja küla, Väljamardi",24.8383619,59.17466899999999,
"Rapla maakond, Kohila vald, Kohila alev, Salutaguse tn 7",24.7710532,59.1621565,
"Rapla maakond, Kohila vald, Aespa alevik, Puraviku vkt 117",24.6641801,59.21642129999999,
"Rapla maakond, Kohila vald, Kohila alev, Lai tn 8",24.7395064,59.16946340000001,
"Rapla maakond, Märjamaa vald, Pajaka küla, Virma",24.4241549,59.0713949,
"Rapla maakond, Käru vald, Sonni küla, Tagavälja",25.130877,58.90778589999999,
"Rapla maakond, Märjamaa vald, Põlli küla, Mikuri",24.4836969,59.0366799,
"Rapla maakond, Märjamaa vald, Naistevalla küla, Juhani-Villema",24.4113889,58.87204699999999,
"Rapla maakond, Märjamaa vald, Nurtu-Nõlva küla, Pärna",24.594351,58.76865799999999,
"Rapla maakond, Kohila vald, Kohila alev, Kuusiku tn 14",24.7525639,59.1608132,
"Rapla maakond, Märjamaa vald, Rangu küla, Pajumäe",24.4149399,58.9183009,
"Rapla maakond, Märjamaa vald, Sõtke küla, Laane piirkond 10",24.4127999,58.89375989999999,
"Rapla maakond, Kohila vald, Pahkla küla, Sõeru",24.8557069,59.1766179,
"Rapla maakond, Kohila vald, Vilivere küla, Metsakodu tn 10",24.6901574,59.2168351,
"Rapla maakond, Märjamaa vald, Vanamõisa küla, Uue-Rehe",24.581217,58.832525,
"Rapla maakond, Rapla vald, Alu alevik, Pargi tn 3",24.7705431,59.0226879,
"Rapla maakond, Rapla vald, Kuusiku alevik, Kuusiku mõisaallee 1",24.7299079,58.9727537,
"Rapla maakond, Rapla vald, Valtu küla, Õunaaia tee 1",24.8505809,58.9762074,
"Rapla maakond, Raikküla vald, Lipa küla, Saare",24.7139679,58.909415,
"Rapla maakond, Kohila vald, Kohila alev, Kiisa tee 6",24.735957100000004,59.17251599999999,
"Rapla maakond, Märjamaa vald, Märjamaa alev, Metsa tn 3",24.4233802,58.9003486,
"Rapla maakond, Raikküla vald, Lipametsa küla, Rakveresaun",24.698478,58.93006599999999,
"Rapla maakond, Märjamaa vald, Rangu küla, Pärna",24.4333545,58.90053380000001,
"Rapla maakond, Märjamaa vald, Sõtke küla, Pihlaka",24.4305099,58.9005703,
"Rapla maakond, Märjamaa vald, Märjamaa alev, Saare tn 15",24.4372185,58.90834160000001,
"Rapla maakond, Märjamaa vald, Märjamaa alev, Sireli tn 8",24.4386943,58.90923069999999,
"Rapla maakond, Märjamaa vald, Märjamaa alev, Vaigu tn 10",24.411389,58.8996323,
"Rapla maakond, Märjamaa vald, Märjamaa alev, Pärna tn 20",24.4347262,58.8987969,
"Rapla maakond, Rapla vald, Rapla linn, Viljandi mnt 17a",24.79903980000001,59.0041649,
"Rapla maakond, Kohila vald, Kohila alev, Põllu tn 1",24.7414969,59.1711787,
"Rapla maakond, Rapla vald, Rapla linn, Sauna tn 12a",24.7875421,59.0069677,
"Harju maakond, Tallinn, Haabersti linnaosa, Merirahu tn 66",24.6155405,59.4450091,
"Lääne-Viru maakond, Vinni vald, Kakumäe küla, Kodukaku tn 2",26.445465,59.2710899,
"Harju maakond, Tallinn, Lasnamäe linnaosa, Hooldekodu tee 23a",24.9091581,59.4516995,
"Harju maakond, Harku vald, Ilmandu küla, Tuulerahu tee 9",24.4732275,59.43194579999999,
"Rapla maakond, Rapla vald, Rapla linn, Karja tn 13",24.8048926,59.0034275,
"Rapla maakond, Rapla vald, Purila küla, Ruustaku",24.833248,59.082564,
"Rapla maakond, Rapla vald, Ülejõe küla, Lohu",24.8418409,58.9940259,
"Pärnu maakond, Pärnu linn, Merimetsa tn 30a",24.5612908,58.3585495,
"Harju maakond, Harku vald, Tiskre küla, Välja tee 2",24.5908608,59.42044820000001,
"Rapla maakond, Rapla vald, Uusküla, Kannikese tn 3",24.8138245,59.00834370000001,
"Rapla maakond, Rapla vald, Uusküla, Roheline tn 21",24.8140505,59.00473529999999,
"Rapla maakond, Vigala vald, Avaste küla, Oti",24.2242999,58.70659990000001,
"Harju maakond, Viimsi vald, Haabneeme alevik, Kasemetsa tee 4",24.816536,59.52513880000001,
"Viljandi maakond, Kolga-Jaani vald, Oorgu küla, Elbi-Tooma",25.858314,58.51194399999999,
"Harju maakond, Rae vald, Peetri alevik, Salu tee 39",24.7989764,59.3955807,
"Harju maakond, Harku vald, Tiskre küla, Puisniidu tee 24",24.579475100000003,59.41914540000001,
"Rapla maakond, Rapla vald, Aranküla, Mikkori",24.845247,59.03615190000001,
"Rapla maakond, Raikküla vald, Keo küla, Sisaliku",24.7335699,58.9002249,
"Harju maakond, Viimsi vald, Leppneeme küla, Kõrkja tee 5",24.8743015,59.5487892,
"Rapla maakond, Rapla vald, Rapla linn, Tammemäe tn 2",24.7922409,59.0007042,
"Harju maakond, Tallinn, Kesklinna linnaosa, Kaupmehe tn 7",24.7543487,59.430448,
"Rapla maakond, Märjamaa vald, Märjamaa alev, Niidupargi tn 4",24.4376453,58.9012165,
"Harju maakond, Keila linn, Kullerkupu tn 11",24.3842258,59.3237764,
"Harju maakond, Rae vald, Järveküla, Kannikese tee 4",24.8005065,59.38889309999999,
"Harju maakond, Viimsi vald, Pärnamäe küla, Lageda tee 3",24.8573603,59.5013498,
"Harju maakond, Tallinn, Kristiine linnaosa, Siidisaba tn 12b",24.7231034,59.4146654,
"Saare maakond, Kuressaare linn, Transvaali tn 33a",22.4937638,58.2531175,
"Harju maakond, Viimsi vald, Leppneeme küla, Mäe tee 7",24.8819454,59.5432594,
"Rapla maakond, Rapla vald, Kodila küla, Põllu tn 9",24.6686279,59.0417846,
"Harju maakond, Harku vald, Rannamõisa küla, Merihobu tee 4",24.4956633,59.4326535,
"Rapla maakond, Märjamaa vald, Soosalu küla, Virutamme",24.206379,59.0184159,
"Rapla maakond, Rapla vald, Rapla linn, Jürna tn 1a",24.8224423,58.994685800000006,
"Rapla maakond, Märjamaa vald, Orgita küla, Saare",24.4365026,58.90981919999999,
"Viljandi maakond, Viljandi vald, Viiratsi alevik, Ristiku tn 8",25.6463782,58.36332189999999,
"Tartu maakond, Tartu linn, Herne tn 34a",26.7144415,58.38537879999999,
"Tartu maakond, Tartu linn, Tulbi tn 2d",26.6915773,58.3734808,
"Rapla maakond, Märjamaa vald, Kasti küla, Sassi",24.5309999,58.868799900000006,
"Rapla maakond, Märjamaa vald, Märjamaa alev, Pärnu mnt 82",24.4182597,58.89957769999999,
"Tartu maakond, Ülenurme vald, Külitse alevik, Haaviku tee 16",26.6160928,58.31448400000001,
"Saare maakond, Torgu vald, Kaavi küla, Volise",22.168826,57.99097390000001,
"Pärnu maakond, Tahkuranna vald, Reiu küla, Kivialliku tee 6",24.61136650000001,58.3076298,
"Harju maakond, Tallinn, Pirita linnaosa, Kalamehe tee 10",24.83922380000001,59.47352660000001,
"Rapla maakond, Märjamaa vald, Sipa küla, Arukase",24.3092999,58.9245999,
"Rapla maakond, Märjamaa vald, Märjamaa alev, Kase tn 9",24.4435587,58.9041964,
"Rapla maakond, Märjamaa vald, Märjamaa alev, Kullerkupu tn 15",24.444966600000004,58.90246490000001,
"Rapla maakond, Märjamaa vald, Märjamaa alev, Kullerkupu tn 21",24.4463775,58.90297420000001,
"Pärnu maakond, Pärnu linn, Suur-Sepa tn 20a",24.5088459,58.3813195,
"Lääne maakond, Ridala vald, Paralepa alevik, Roosi tn 15",23.5266124,58.9287655,
"Harju maakond, Keila linn, Spordi tn 20",24.3910865,59.31107120000001,
"Lääne maakond, Ridala vald, Paralepa alevik, Tulika tn 18",23.5208458,58.93033270000001,
"Tartu maakond, Tartu linn, Ilmatari tn 29",26.69739,58.38199849999999,
"Saare maakond, Kuressaare linn, Kullerkupu tn 23",22.5119437,58.24969899999999,
"Tartu maakond, Tartu vald, Tila küla, Koidu tn 28 // Kuuse",26.7598,58.41509989999999,
"Saare maakond, Kuressaare linn, Tiigi tn 2",22.4808319,58.25286429999999,
"Pärnu maakond, Sauga vald, Tammiste küla, Pohla tn 6",24.5946,58.38199989999999,
"Harju maakond, Maardu linn, Härgheina tee 3",24.9280688,59.4766661,
"Lääne-Viru maakond, Rakvere linn, Kesk põik 7",26.3428211,59.35899260000001,
"Harju maakond, Tallinn, Haabersti linnaosa, Sagari tn 3",24.6143114,59.4263059,
"Harju maakond, Harku vald, Sõrve küla, Loopealse põik 8",24.4409689,59.431511,
"Harju maakond, Viimsi vald, Püünsi küla, Vanapere tee 22",24.8049956,59.5436586,
"Harju maakond, Tallinn, Pirita linnaosa, Ubalehe tee 23",24.8526029,59.4858076,
"Pärnu maakond, Pärnu linn, Aisa tn 19",24.5113414,58.37842610000001,
"Harju maakond, Tallinn, Kesklinna linnaosa, Magasini tn 14",24.753266600000003,59.42514720000001,
"Tartu maakond, Ülenurme vald, Räni alevik, Jaani tee 34",26.645961600000003,58.3580914,
"Järva maakond, Albu vald, Albu küla, Lepiku/1",25.6578999,59.150699900000006,
"Tartu maakond, Tartu linn, Raatuse tn 61",26.7356337,58.3830704,
"Harju maakond, Rae vald, Peetri alevik, Vägeva tee 47",24.8031087,59.3952688,
"Harju maakond, Saku vald, Saustinõmme küla, Nõmme tee 31",24.7528827,59.30752070000001,
"Harju maakond, Saku vald, Saustinõmme küla, Ristiku tee 16",24.7507775,59.3069206,
"Harju maakond, Kuusalu vald, Kuusalu alevik, Kuuse tn 12",25.4481805,59.4477083,
"Harju maakond, Keila linn, Spordi tn 4",24.3917874,59.3088272,
"Harju maakond, Saue vald, Alliku küla, Väriheina tee 10",24.5989123,59.3650949,
"Harju maakond, Harku vald, Ilmandu küla, Briisi tee 7",24.4716589,59.4328116,
"Harju maakond, Jõelähtme vald, Neeme küla, Kaldaaluse 3",25.1540999,59.52829999999999,
"Pärnu maakond, Pärnu linn, Suur-Jõe tn 43c",24.5273427,58.38259529999999,
"Harju maakond, Rae vald, Peetri alevik, Vahtra tee 3",24.8102531,59.390897,
"Harju maakond, Rae vald, Peetri alevik, Kelgumäe tn 27/2",24.8188311,59.4022024,
"Harju maakond, Saku vald, Saku alevik, Kivisalu tee 13",24.6504277,59.295092200000006,
"Harju maakond, Rae vald, Peetri alevik, Kuldala tee 14",24.8029525,59.40351119999999,
"Pärnu maakond, Tahkuranna vald, Reiu küla, Kivialliku tee 10",24.612513,58.30754779999999,
"Harju maakond, Tallinn, Kesklinna linnaosa, Herne tn 23",24.7533763,59.4249624,
"Harju maakond, Padise vald, Kasepere küla, Kuninga",24.1606159,59.21624389999999,
"Harju maakond, Kiili vald, Sõmeru küla, Matsu",24.884411,59.256752,
"Harju maakond, Tallinn, Haabersti linnaosa, Keskküla tn 58",24.6161533,59.42415929999999,
"Harju maakond, Tallinn, Mustamäe linnaosa, Mäepealse tn 12",24.652941,59.395410700000006,
"Pärnu maakond, Sauga vald, Tammiste küla, Kesa tee 2",24.5946,58.38199989999999,
"Harju maakond, Saue vald, Vatsla küla, Vatslaserva AÜ 37",24.5386165,59.3969284,
"Harju maakond, Viimsi vald, Pärnamäe küla, Väike-Kaare tee 41",24.8583682,59.5056325,
"Harju maakond, Harku vald, Tabasalu alevik, Punga tee 11",24.5364296,59.4335827,
"Rapla maakond, Rapla vald, Kuusiku-Nõmme küla, Paisu",24.718527,58.965587,
"Harju maakond, Kernu vald, Kohatu küla, Ülevainu/2",24.529792,59.16403989999999,
"Tartu maakond, Ülenurme vald, Tõrvandi alevik, Rukki tn 12",26.6948159,58.31369669999999,
"Harju maakond, Tallinn, Haabersti linnaosa, Mirta tn 20",24.6028279,59.4427681,
"Harju maakond, Tallinn, Pirita linnaosa, Siniladva tee 10",24.8564317,59.4874082,
"Harju maakond, Tallinn, Haabersti linnaosa, Kubu tn 4",24.6166421,59.4266871,
"Harju maakond, Tallinn, Haabersti linnaosa, Soolahe tee 39",24.5747404,59.455177000000006,
"Saare maakond, Lääne-Saare vald, Mändjala küla, Hirve",,,True
"Rapla maakond, Rapla vald, Rapla linn, Kohtu tn 3a",24.7947954,59.00145979999999,
"Rapla maakond, Rapla vald, Hagudi alevik, Purila tee 5",24.8154062,59.0694414,
"Harju maakond, Harku vald, Muraste küla, Kolmiku tn 46",24.4557935,59.46291429999999,
"Harju maakond, Tallinn, Haabersti linnaosa, Reha tn 30",24.6173638,59.42467360000001,
"Harju maakond, Tallinn, Lasnamäe linnaosa, Läänemere tee 70/2",24.8888241,59.4518844,
"Harju maakond, Tallinn, Haabersti linnaosa, Silgu tn 32",24.5848913,59.4479254,
"Rapla maakond, Rapla vald, Uusküla, Papli tn 17",24.8162401,59.01097799999999,
"Harju maakond, Viimsi vald, Metsakasti küla, Metsakasti tee 12",24.8896679,59.4943567,
"Harju maakond, Jõelähtme vald, Haapse küla, Lõuna-Kullamäe ühistu 70",25.3006,59.4975,
"Harju maakond, Tallinn, Haabersti linnaosa, Sädeme tn 9",24.6172553,59.4333535,
"Tartu maakond, Ülenurme vald, Külitse alevik, Kasesalu AÜ 5",26.6170253,58.32885049999999,
"Harju maakond, Rae vald, Peetri alevik, Vägeva tee 24",24.8122029,59.39180169999999,
"Lääne-Viru maakond, Sõmeru vald, Sõmeru alevik, Papli tn 3",26.4310419,59.36004499999999,
"Tartu maakond, Tartu linn, Kartuli tn 8",26.7143563,58.38688260000001,
"Tartu maakond, Ülenurme vald, Räni alevik, Kristalli tn 25",26.6580692,58.3481598,
"Harju maakond, Keila linn, Loode tn 7",24.3896494,59.3098988,
"Hiiu maakond, Pühalepa vald, Puliste küla, Rohumaa",22.9464999,58.92289989999999,
"Tartu maakond, Ülenurme vald, Ülenurme alevik, Mõisniku tn 79",26.73319930000001,58.31366269999999,
"Tartu maakond, Ülenurme vald, Külitse alevik, Haaviku tee 20",26.6174284,58.3140877,
"Ida-Viru maakond, Toila vald, Toila alevik, Mere pst 12",27.5120803,59.41801820000001,
